location_1,location_2,business_closed,business_closed_date,business_closed_url,lockdown_closed,lockdown_closed_date,lockdown_closed_url,school_closed,school_closed_date,school_closed_url,college_closed,college_closed_date,college_closed_url,value
Montana,Granite County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Hill County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Jefferson County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Judith Basin County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Lake County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Lewis and Clark County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Liberty County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Lincoln County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Madison County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,McCone County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Meagher County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Mineral County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Missoula County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Musselshell County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Park County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Petroleum County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Phillips County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Pondera County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Powder River County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Powell County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Prairie County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Ravalli County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Richland County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Roosevelt County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Rosebud County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Sanders County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Sheridan County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Silver Bow County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Stillwater County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Sweet Grass County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Teton County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Toole County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Treasure County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Valley County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Wheatland County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Wibaux County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Montana,Yellowstone County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Adams County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Adams County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Adams County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Adams County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Antelope County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Antelope County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Antelope County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Arthur County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Banner County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Blaine County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Boone County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Boone County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Box Butte County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Box Butte County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Boyd County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Brown County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Buffalo County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Buffalo County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Buffalo County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Buffalo County,,,,,,,Yes,2020-03-14,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Buffalo County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Buffalo County,,,,,,,Yes,2020-03-09,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Buffalo County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Burt County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Burt County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Burt County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Butler County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Butler County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Cass County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Cass County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Cass County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Cass County,,,,,,,Yes,2020-03-09,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Cass County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Cedar County,,,,,,,Yes,2020-03-11,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Cedar County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Cedar County,,,,,,,Yes,2020-03-19,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Cedar County,,,,,,,Yes,2020-03-12,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Chase County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Chase County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Cherry County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Cherry County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Cheyenne County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Cheyenne County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Cheyenne County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Clay County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Clay County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Clay County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Colfax County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Colfax County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Colfax County,,,,,,,Yes,2020-03-20,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Colfax County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Cuming County,,,,,,,Yes,2020-03-11,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Cuming County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Cuming County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Custer County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Custer County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Custer County,,,,,,,Yes,2020-03-19,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Custer County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Custer County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Custer County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Dakota County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Dakota County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Dakota County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Dawes County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Dawes County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Dawson County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Dawson County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Dawson County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Dawson County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Dawson County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Deuel County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Deuel County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Dixon County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Dixon County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Dixon County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Dodge County,,,,,,,Yes,2020-03-09,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Dodge County,,,,,,,Yes,2020-03-09,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Dodge County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Dodge County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Douglas County,,,,,,,Yes,2020-03-13,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Douglas County,,,,,,,Yes,2020-03-14,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Douglas County,,,,,,,Yes,2020-03-12,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Douglas County,,,,,,,Yes,2020-03-13,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Douglas County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Douglas County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Douglas County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Douglas County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Dundy County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Fillmore County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Fillmore County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Fillmore County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Franklin County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Frontier County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Frontier County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Frontier County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Furnas County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Furnas County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Furnas County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Gage County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Gage County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Gage County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Gage County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Garden County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Garfield County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Gosper County,,,,,,,Yes,2020-03-19,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Grant County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Greeley County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Greeley County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Hall County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Hall County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Hall County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Hall County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Hall County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Hamilton County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Hamilton County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Hamilton County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Harlan County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Hayes County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Hitchcock County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Holt County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Holt County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Holt County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Holt County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Holt County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Hooker County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Howard County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Howard County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Jefferson County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Jefferson County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Johnson County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Johnson County,,,,,,,Yes,2020-03-19,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Kearney County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Kearney County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Kearney County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Keith County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Keith County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Keya Paha County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Kimball County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Knox County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Knox County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Knox County,,,,,,,Yes,2020-03-11,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Knox County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Knox County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Knox County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Lancaster County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Lancaster County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Lancaster County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Lancaster County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Lancaster County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Lincoln County,,,,,,,Yes,2020-03-18,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Lincoln County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Lincoln County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Lincoln County,,,,,,,Yes,2020-03-13,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Lincoln County,,,,,,,Yes,2020-03-16,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Lincoln County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Logan County,,,,,,,Yes,2020-03-23,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Loup County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Madison County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Madison County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Madison County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Madison County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
Nebraska,Madison County,,,,,,,Yes,2020-03-17,https://www.edweek.org/ew/section/multimedia/map-coronavirus-and-school-closures.html,,,,
